ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
Imatinib and Chronic Myeloid Leukemia%WikiPathways_20190910%WP3640%Homo sapiens	Imatinib and Chronic Myeloid Leukemia%WikiPathways_20190910%WP3640%Homo sapiens	3/245	21/12465	0.0076784617917404	0.0232663165569277	0.0134912427207469	25/2309/5156	3
REACTOME_CTLA4_INHIBITORY_SIGNALING	REACTOME_CTLA4_INHIBITORY_SIGNALING	3/245	21/12465	0.0076784617917404	0.0232663165569277	0.0134912427207469	207/2534/6714	3
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	3/245	21/12465	0.0076784617917404	0.0232663165569277	0.0134912427207469	207/2308/3630	3
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	REACTOME_SIGNAL_TRANSDUCTION_BY_L1	3/245	21/12465	0.0076784617917404	0.0232663165569277	0.0134912427207469	1956/5594/5595	3
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway%WikiPathways_20190910%WP3670%Homo sapiens	Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway%WikiPathways_20190910%WP3670%Homo sapiens	3/245	21/12465	0.0076784617917404	0.0232663165569277	0.0134912427207469	4780/1728/23411	3
REACTOME_MET_PROMOTES_CELL_MOTILITY	REACTOME_MET_PROMOTES_CELL_MOTILITY	4/245	41/12465	0.00833942475723003	0.0252059113287278	0.0146159391797768	1398/3082/4233/6714	4
G1 to S cell cycle control%WikiPathways_20190910%WP45%Homo sapiens	G1 to S cell cycle control%WikiPathways_20190910%WP45%Homo sapiens	5/245	64/12465	0.00836925612427212	0.0252329941502369	0.0146316434670304	983/1017/4193/5111/7157	5
Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	Wnt Signaling%WikiPathways_20190910%WP428%Homo sapiens	7/245	118/12465	0.00865710197522375	0.0259685473201595	0.0150581624789746	1499/8321/3725/5599/5601/7471/51384	7
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex%WikiPathways_20190910%WP3657%Homo sapiens	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	596/2309/4170	3
Methionine De Novo and Salvage Pathway%WikiPathways_20190910%WP3580%Homo sapiens	Methionine De Novo and Salvage Pathway%WikiPathways_20190910%WP3580%Homo sapiens	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	4482/4548/7295	3
NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	NAD+ biosynthetic pathways%WikiPathways_20190910%WP3645%Homo sapiens	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	142/23411/22933	3
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	207/2534/79109	3
REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY	REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	84557/65018/5071	3
Regulation of Apoptosis by Parathyroid Hormone-related Protein%WikiPathways_20190910%WP3872%Homo sapiens	Regulation of Apoptosis by Parathyroid Hormone-related Protein%WikiPathways_20190910%WP3872%Homo sapiens	3/245	22/12465	0.00876357924452034	0.0259685473201595	0.0150581624789746	207/596/4170	3
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS	5/245	65/12465	0.00892501535786122	0.02631791114062	0.0152607451305149	10533/3717/5594/5595/6714	5
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	5/245	65/12465	0.00892501535786122	0.02631791114062	0.0152607451305149	2176/2177/2353/3725/7157	5
Melatonin metabolism and effects%WikiPathways_20190910%WP3298%Homo sapiens	Melatonin metabolism and effects%WikiPathways_20190910%WP3298%Homo sapiens	4/245	42/12465	0.00907798559945185	0.0267038554494825	0.0154845394012932	406/1545/2308/23411	4
Alzheimers Disease%WikiPathways_20190910%WP2059%Homo sapiens	Alzheimers Disease%WikiPathways_20190910%WP2059%Homo sapiens	8/245	150/12465	0.00956790031491108	0.0280086960792433	0.0162411663303958	488/54205/5594/5595/4137/6622/7124/7157	8
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	8/245	150/12465	0.00956790031491108	0.0280086960792433	0.0162411663303958	1499/8321/3725/5599/5601/7157/7471/51384	8
REACTOME_MAPK6_MAPK4_SIGNALING	REACTOME_MAPK6_MAPK4_SIGNALING	6/245	93/12465	0.00997217631011198	0.029121645311414	0.0168865228134619	983/2308/2309/3315/3725/4313	6
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	3/245	24/12465	0.0111909437275517	0.0325236802081972	0.0188592320914713	3717/5594/5595	3
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	3/245	24/12465	0.0111909437275517	0.0325236802081972	0.0188592320914713	1147/5970/7186	3
Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	Vitamin D Receptor Pathway%WikiPathways_20190910%WP2877%Homo sapiens	9/245	186/12465	0.0112825157741409	0.0327111788271856	0.0189679553340347	215/1017/2308/2539/3091/9314/27035/7128/7168	9
Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	Prostaglandin Synthesis and Regulation%WikiPathways_20190910%WP98%Homo sapiens	4/245	45/12465	0.0115453134170929	0.0333133267810627	0.0193171177886794	8644/301/10891/133522	4
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	4/245	45/12465	0.0115453134170929	0.0333133267810627	0.0193171177886794	3717/5594/5595/6714	4
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	5/245	70/12465	0.0120887748768711	0.0347984019669932	0.0201782558095142	8644/221/1545/2950/4257	5
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	9/245	189/12465	0.0124321672240763	0.0356597793566484	0.0206777354503747	8644/207/337/1719/2643/4548/4846/154807/8876	9
Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	Differentiation of white and brown adipocyte   %WikiPathways_20190910%WP2895%Homo sapiens	3/245	25/12465	0.0125354890211543	0.0356597793566484	0.0206777354503747	655/10891/133522	3
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease%WikiPathways_20190910%WP3668%Homo sapiens	Hypothesized Pathways in Pathogenesis of Cardiovascular Disease%WikiPathways_20190910%WP3668%Homo sapiens	3/245	25/12465	0.0125354890211543	0.0356597793566484	0.0206777354503747	5594/5595/5599	3
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	3/245	25/12465	0.0125354890211543	0.0356597793566484	0.0206777354503747	890/983/1017	3
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	3/245	25/12465	0.0125354890211543	0.0356597793566484	0.0206777354503747	5594/5595/5598	3
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM	6/245	98/12465	0.0127072130637395	0.0360634286245564	0.020911796146406	4831/8382/318/87178/7296/10587	6
MECP2 and Associated Rett Syndrome%WikiPathways_20190910%WP3584%Homo sapiens	MECP2 and Associated Rett Syndrome%WikiPathways_20190910%WP3584%Homo sapiens	5/245	71/12465	0.0128020161258608	0.0362278463438085	0.0210071356623364	207/2146/2530/5978/25942	5
Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	8/245	158/12465	0.0128250771175765	0.0362278463438085	0.0210071356623364	468/488/2353/3569/3725/4846/5580/5587	8
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	4/245	47/12465	0.0134079124387317	0.0377859350546077	0.0219106114199371	55294/3066/10013/3091	4
REACTOME_DNA_REPAIR	REACTOME_DNA_REPAIR	13/245	331/12465	0.0139237759565359	0.0391484770498882	0.0227006971531283	25/54936/328/890/1017/2176/2177/5599/142/5111/5536/5893/7157	13
Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	Differentiation Pathway%WikiPathways_20190910%WP2848%Homo sapiens	4/245	48/12465	0.0144067349202719	0.0403188484227053	0.0233793505285114	3082/3569/3630/7471	4
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms%WikiPathways_20190910%WP4534%Homo sapiens	Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms%WikiPathways_20190910%WP4534%Homo sapiens	4/245	48/12465	0.0144067349202719	0.0403188484227053	0.0233793505285114	1499/5599/5601/6714	4
KEGG_MELANOGENESIS	KEGG_MELANOGENESIS	6/245	101/12465	0.0145800194197977	0.040709569234493	0.0236059145097491	1499/8321/5594/5595/7471/51384	6
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR	4/245	49/12465	0.0154514671452523	0.0427764317564185	0.0248044086454876	1956/5796/5829/6714	4
Cytokines and Inflammatory Response%WikiPathways_20190910%WP530%Homo sapiens	Cytokines and Inflammatory Response%WikiPathways_20190910%WP530%Homo sapiens	3/245	27/12465	0.0154907693009562	0.0427764317564185	0.0248044086454876	3586/3569/7124	3
REACTOME_INTEGRIN_SIGNALING	REACTOME_INTEGRIN_SIGNALING	3/245	27/12465	0.0154907693009562	0.0427764317564185	0.0248044086454876	207/1398/6714	3
Ethanol metabolism resulting in production of ROS by CYP2E1%WikiPathways_20190910%WP4269%Homo sapiens	Ethanol metabolism resulting in production of ROS by CYP2E1%WikiPathways_20190910%WP4269%Homo sapiens	2/245	10/12465	0.0156033138168574	0.0427764317564185	0.0248044086454876	5599/4780	2
Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	Mammary gland development pathway - Involution (Stage 4 of 4)%WikiPathways_20190910%WP2815%Homo sapiens	2/245	10/12465	0.0156033138168574	0.0427764317564185	0.0248044086454876	4318/7157	2
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	2/245	10/12465	0.0156033138168574	0.0427764317564185	0.0248044086454876	10891/5563	2
REACTOME_CHYLOMICRON_ASSEMBLY	REACTOME_CHYLOMICRON_ASSEMBLY	2/245	10/12465	0.0156033138168574	0.0427764317564185	0.0248044086454876	337/5034	2
REACTOME_FRS2_MEDIATED_ACTIVATION	REACTOME_FRS2_MEDIATED_ACTIVATION	2/245	10/12465	0.0156033138168574	0.0427764317564185	0.0248044086454876	5594/5595	2
REACTOME_SIGNALING_BY_RHO_GTPASES	REACTOME_SIGNALING_BY_RHO_GTPASES	16/245	450/12465	0.01626625865815	0.0444930016237632	0.0257997815344794	25/695/1499/1535/1536/1894/5594/5595/653361/4688/4689/10276/27035/5580/388/6714	16
LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	LncRNA involvement in canonical Wnt signaling and colorectal cancer%WikiPathways_20190910%WP4258%Homo sapiens	6/245	104/12465	0.0166368882859042	0.0454040585500184	0.0263280684291605	1499/2146/8321/3725/7471/51384	6
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	3/245	28/12465	0.0171028105082794	0.0465704907759229	0.0270044376446516	5562/5563/7248	3
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	8/245	167/12465	0.0173880962536327	0.0472409176868359	0.0273931924421511	25/1017/2626/3066/3717/4602/25942/7157	8
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	4/245	51/12465	0.0176811180042135	0.0478294560396133	0.0277344632122088	2534/4313/4318/6714	4
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	5/245	77/12465	0.0176838435481449	0.0478294560396133	0.0277344632122088	57332/142/7703/5371/5893	5
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	5/245	78/12465	0.0186018432748262	0.0496957213515015	0.0288166387358844	1147/5970/8737/7128/7186	5
Lipid Metabolism Pathway%WikiPathways_20190910%WP3965%Homo sapiens	Lipid Metabolism Pathway%WikiPathways_20190910%WP3965%Homo sapiens	3/245	29/12465	0.0188050748146993	0.0496957213515015	0.0288166387358844	207/5562/5563	3
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	3/245	29/12465	0.0188050748146993	0.0496957213515015	0.0288166387358844	983/1719/5111	3
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	3/245	29/12465	0.0188050748146993	0.0496957213515015	0.0288166387358844	5594/5595/6714	3
T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	T-Cell Receptor and Co-stimulatory Signaling%WikiPathways_20190910%WP2583%Homo sapiens	3/245	29/12465	0.0188050748146993	0.0496957213515015	0.0288166387358844	207/2534/5163	3
KEGG_FOLATE_BIOSYNTHESIS	KEGG_FOLATE_BIOSYNTHESIS	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	1719/2643	2
REACTOME_DSCAM_INTERACTIONS	REACTOME_DSCAM_INTERACTIONS	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	5603/5599	2
REACTOME_ENOS_ACTIVATION	REACTOME_ENOS_ACTIVATION	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	207/4846	2
REACTOME_INTERLEUKIN_6_SIGNALING	REACTOME_INTERLEUKIN_6_SIGNALING	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	3569/3717	2
REACTOME_MET_ACTIVATES_RAS_SIGNALING	REACTOME_MET_ACTIVATES_RAS_SIGNALING	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	3082/4233	2
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	2/245	11/12465	0.0188260052762512	0.0496957213515015	0.0288166387358844	84557/6714	2
