ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_SIGNALING_BY_SCF_KIT	REACTOME_SIGNALING_BY_SCF_KIT	7/627	43/12465	0.00522695446315547	0.0212521082663627	0.0145458581499095	1215/3717/3815/4067/4318/5879/6774	7
Statin Pathway%WikiPathways_20190910%WP430%Homo sapiens	Statin Pathway%WikiPathways_20190910%WP430%Homo sapiens	6/627	33/12465	0.00547346561049542	0.0221879591016501	0.0151863947653337	335/336/348/3949/4023/4035	6
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	4/627	15/12465	0.00554865483229041	0.0222931161605041	0.0152583687851524	2683/8534/9435/10164	4
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA	4/627	15/12465	0.00554865483229041	0.0222931161605041	0.0152583687851524	3661/147945/29110/11277	4
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	4/627	15/12465	0.00554865483229041	0.0222931161605041	0.0152583687851524	9536/5740/5742/5743	4
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation%WikiPathways_20190910%WP314%Homo sapiens	Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation%WikiPathways_20190910%WP314%Homo sapiens	7/627	44/12465	0.00595261172615023	0.0238455655578525	0.0163209320111494	3552/3725/9261/4799/5925/8767/7124	7
Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	Myometrial Relaxation and Contraction Pathways%WikiPathways_20190910%WP289%Homo sapiens	16/627	158/12465	0.00597090065570584	0.0238484796777898	0.0163229265603352	107/113/114/133/1392/2353/2697/3487/3553/3569/3725/4790/5580/5588/5590/5587	16
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	6/627	34/12465	0.00636984006800825	0.0253672809746487	0.0173624595772535	1540/3661/83737/79671/29110/7128	6
ESC Pluripotency Pathways%WikiPathways_20190910%WP3931%Homo sapiens	ESC Pluripotency Pathways%WikiPathways_20190910%WP3931%Homo sapiens	13/627	119/12465	0.00677389772896238	0.0268191052942592	0.0183561506664839	90/207/658/1956/2353/3572/3725/5606/5598/5293/4086/6774/7474	13
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA	REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_PPARALPHA	13/627	119/12465	0.00677389772896238	0.0268191052942592	0.0183561506664839	183/335/336/948/23097/9575/2874/9572/10062/9971/5465/5468/6095	13
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	REACTOME_SIGNALING_BY_ERYTHROPOIETIN	5/627	25/12465	0.00727781208624142	0.028730432596267	0.0196643453860195	2056/3717/4067/5293/5294	5
Nuclear Receptors in Lipid Metabolism and Toxicity%WikiPathways_20190910%WP299%Homo sapiens	Nuclear Receptors in Lipid Metabolism and Toxicity%WikiPathways_20190910%WP299%Homo sapiens	6/627	35/12465	0.0073682622541161	0.0290031888147526	0.0198510314885874	225/10062/9971/5465/5467/5468	6
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA	9/627	70/12465	0.00814724183817147	0.0319767468677366	0.0218862626805762	207/2113/3082/3091/3725/5293/5294/5879/7040	9
REACTOME_TCR_SIGNALING	REACTOME_TCR_SIGNALING	13/627	122/12465	0.00831168124254646	0.0325281358137697	0.0222636570215942	1147/3551/8517/27040/4790/4792/5588/5682/5687/5692/5788/5970/8767	13
EGF/EGFR Signaling Pathway%WikiPathways_20190910%WP437%Homo sapiens	EGF/EGFR Signaling Pathway%WikiPathways_20190910%WP437%Homo sapiens	16/627	164/12465	0.00847184984584735	0.0329297027457235	0.0225385067238771	207/1956/2353/2697/83737/3717/3725/1432/5598/5359/5580/5590/5879/253260/9252/6774	16
Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	Overview of leukocyte-intrinsic Hippo pathway functions%WikiPathways_20190910%WP4542%Homo sapiens	6/627	36/12465	0.00847489369914473	0.0329297027457235	0.0225385067238771	1236/50943/3683/4023/1432/5879	6
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	14/627	136/12465	0.00848703679013492	0.0329297027457235	0.0225385067238771	1147/2207/3551/8517/4067/2206/4790/4792/5588/5682/5687/5692/10125/5970	14
Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	Signaling Pathways in Glioblastoma%WikiPathways_20190910%WP2261%Homo sapiens	10/627	83/12465	0.00855635580600774	0.0331040774488846	0.0226578562804164	207/472/1956/5606/5293/5294/5580/5588/5590/5925	10
Hippo-Merlin Signaling Dysregulation%WikiPathways_20190910%WP4541%Homo sapiens	Hippo-Merlin Signaling Dysregulation%WikiPathways_20190910%WP4541%Homo sapiens	13/627	123/12465	0.00888118376447539	0.0341647828114472	0.0233838487113463	960/1003/1436/3627/1956/1969/3673/3683/3684/3689/3694/3815/7010	13
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	Amplification and Expansion of Oncogenic Pathways as Metastatic Traits%WikiPathways_20190910%WP3678%Homo sapiens	4/627	17/12465	0.00893114720034151	0.0341647828114472	0.0233838487113463	7852/4851/5294/7412	4
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	4/627	17/12465	0.00893114720034151	0.0341647828114472	0.0233838487113463	5320/26279/30814/8605	4
REACTOME_HYALURONAN_METABOLISM	REACTOME_HYALURONAN_METABOLISM	4/627	17/12465	0.00893114720034151	0.0341647828114472	0.0233838487113463	960/3373/8692/8372	4
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	10/627	84/12465	0.00928920725297953	0.0354346726110848	0.0242530159798372	948/960/961/2335/3339/3673/3694/6382/6696/7057	10
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	10/627	85/12465	0.010069097096517	0.0381950666398605	0.0261423485334446	107/113/114/207/3479/3630/5603/1432/5293/5294	10
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	10/627	85/12465	0.010069097096517	0.0381950666398605	0.0261423485334446	90/650/654/658/3458/4086/4088/7040/7057/7124	10
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	5/627	27/12465	0.0101808082129407	0.0382978879589292	0.0262127238723622	5320/26279/30814/100137049/8605	5
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	5/627	27/12465	0.0101808082129407	0.0382978879589292	0.0262127238723622	26090/11343/5580/5588/10125	5
REACTOME_SYNDECAN_INTERACTIONS	REACTOME_SYNDECAN_INTERACTIONS	5/627	27/12465	0.0101808082129407	0.0382978879589292	0.0262127238723622	2335/3673/6382/7040/7057	5
REACTOME_OTHER_INTERLEUKIN_SIGNALING	REACTOME_OTHER_INTERLEUKIN_SIGNALING	24/627	288/12465	0.0105818288128537	0.0396964738338546	0.0271699762772604	1435/1436/153090/11221/1956/2335/3055/3082/3588/3558/3559/146433/3567/3568/3717/3815/27040/5682/5687/5692/10125/6382/7010/54106	24
Pathways Regulating Hippo Signaling%WikiPathways_20190910%WP4540%Homo sapiens	Pathways Regulating Hippo Signaling%WikiPathways_20190910%WP4540%Homo sapiens	11/627	99/12465	0.0108237802078901	0.0404922686565143	0.0277146525259299	1003/1436/1956/1969/3815/5580/5588/5590/5879/4088/7010	11
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	4/627	18/12465	0.0110341722679121	0.0409512853018858	0.0280288232862299	5320/26279/30814/100137049	4
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition%WikiPathways_20190910%WP3859%Homo sapiens	4/627	18/12465	0.0110341722679121	0.0409512853018858	0.0280288232862299	207/2335/4088/7040	4
Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	Amyotrophic lateral sclerosis (ALS)%WikiPathways_20190910%WP2447%Homo sapiens	6/627	38/12465	0.0110369443449854	0.0409512853018858	0.0280288232862299	2876/1432/5879/6647/7124/7132	6
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	18/627	199/12465	0.0115570737716319	0.0426586683736328	0.0291974297914253	207/329/330/1956/2335/3082/3479/3673/3694/3725/91807/5293/5294/5879/6696/7057/331/7791	18
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	3/627	10/12465	0.011654172287642	0.0426586683736328	0.0291974297914253	1036/2678/2687	3
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	3/627	10/12465	0.011654172287642	0.0426586683736328	0.0291974297914253	2353/3725/1432	3
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	3/627	10/12465	0.011654172287642	0.0426586683736328	0.0291974297914253	107/113/114	3
REACTOME_CHYLOMICRON_ASSEMBLY	REACTOME_CHYLOMICRON_ASSEMBLY	3/627	10/12465	0.011654172287642	0.0426586683736328	0.0291974297914253	335/336/348	3
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	5/627	28/12465	0.0118931147763542	0.043416263081422	0.0297159602363349	9759/10014/9734/4851/3516	5
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	8/627	62/12465	0.012042158786257	0.0438424976722173	0.0300076935466769	6361/6367/1147/5682/5687/5692/5970/5971	8
REACTOME_DOWNSTREAM_TCR_SIGNALING	REACTOME_DOWNSTREAM_TCR_SIGNALING	11/627	101/12465	0.0124780106513475	0.0453078568570319	0.0310106484805513	1147/3551/8517/4790/4792/5588/5682/5687/5692/5970/8767	11
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	9/627	75/12465	0.0126186404841697	0.0456963034066732	0.0312765180281315	207/1956/2099/2353/4314/4318/5590/1903/8877	9
Focal Adhesion%WikiPathways_20190910%WP306%Homo sapiens	Focal Adhesion%WikiPathways_20190910%WP306%Homo sapiens	18/627	202/12465	0.0133333924554626	0.0478739163778167	0.0327669701275964	207/329/330/1956/2335/3055/3082/3479/3673/3694/3725/91807/5293/5879/6696/7057/331/7791	18
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	REACTOME_PI3K_AKT_SIGNALING_IN_CANCER	11/627	102/12465	0.0133739389858768	0.0478739163778167	0.0327669701275964	207/940/1147/1956/2099/3082/3815/118788/5293/5879/253260	11
Genes targeted by miRNAs in adipocytes%WikiPathways_20190910%WP1992%Homo sapiens	Genes targeted by miRNAs in adipocytes%WikiPathways_20190910%WP1992%Homo sapiens	4/627	19/12465	0.0134314890573992	0.0478739163778167	0.0327669701275964	2697/9759/3479/7114	4
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	4/627	19/12465	0.0134314890573992	0.0478739163778167	0.0327669701275964	5320/26279/30814/100137049	4
REACTOME_NICOTINAMIDE_SALVAGING	REACTOME_NICOTINAMIDE_SALVAGING	4/627	19/12465	0.0134314890573992	0.0478739163778167	0.0327669701275964	10135/143/5740/5743	4
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	4/627	19/12465	0.0134314890573992	0.0478739163778167	0.0327669701275964	5788/8482/54209/7305	4
KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	5/627	29/12465	0.0137908971237466	0.0487709330574163	0.0333809269744195	246/5320/26279/30814/100137049	5
Nanoparticle-mediated activation of receptor signaling%WikiPathways_20190910%WP2643%Homo sapiens	Nanoparticle-mediated activation of receptor signaling%WikiPathways_20190910%WP2643%Homo sapiens	5/627	29/12465	0.0137908971237466	0.0487709330574163	0.0333809269744195	1956/2335/5603/1432/5293	5
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	5/627	29/12465	0.0137908971237466	0.0487709330574163	0.0333809269744195	5320/26279/30814/100137049/8605	5
