ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GOterm
Chromosomal and microsatellite instability in colorectal cancer %WikiPathways_20190910%WP4216%Homo sapiens	Chromosomal and microsatellite instability in colorectal cancer %WikiPathways_20190910%WP4216%Homo sapiens	49/1559	74/12465	4.33548394270446e-27	1.84424816947351e-25	9.23265001563784e-26	207/208/324/26060/369/8312/572/578/581/27113/596/10018/332/673/836/842/1026/1499/54205/1630/1647/4616/10912/2932/3725/3845/51176/5594/5595/5599/5601/4292/4436/2956/4609/9423/5366/5743/5894/5899/387/4088/6934/7040/7042/7043/7046/7048/7157	49	ann_GO0006915.txt.txt
DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	DNA Damage Response (only ATM dependent)%WikiPathways_20190910%WP710%Homo sapiens	62/1559	115/12465	9.52834704485815e-27	3.95188193685492e-25	1.97838574168239e-25	25/207/208/324/472/8312/572/578/581/27113/596/10018/604/638/847/894/998/1026/1027/1029/1499/356/8061/2309/2932/3146/3265/3725/3845/51176/6885/5594/5599/5601/4193/4609/4790/5163/5290/5291/5293/5294/5295/5366/5728/387/6464/4088/6648/6654/6655/6934/7040/7157/7161/7471/7480/7481/89780/54361/7474/7476	62	ann_GO0006915.txt.txt
Integrated Breast Cancer Pathway%WikiPathways_20190910%WP1984%Homo sapiens	Integrated Breast Cancer Pathway%WikiPathways_20190910%WP1984%Homo sapiens	73/1559	155/12465	1.99305997064542e-26	8.06460119829453e-25	4.03728964528688e-25	25/196/207/8846/301/367/369/472/6790/572/578/580/581/596/637/659/673/672/675/836/841/842/998/1019/1111/11200/1385/1499/1869/10913/1956/2033/2099/8772/8061/2308/1647/2896/2931/3065/28996/3156/3725/3845/29124/5594/4149/4193/4361/4436/2956/2475/4609/4763/4790/5058/5245/8554/5347/1263/5371/5728/5925/23411/4091/6772/6794/7046/7048/7157/8717/7249/7422	73	ann_GO0006915.txt.txt
Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	Prolactin Signaling Pathway%WikiPathways_20190910%WP2037%Homo sapiens	49/1559	76/12465	2.73075303683396e-26	1.07864744954942e-24	5.39991014050626e-25	116986/207/836/867/1509/2316/2534/2932/3265/3659/8660/3688/3717/3725/5594/1432/5595/5599/5601/2475/4609/4790/4792/5058/5290/5291/5294/5295/5618/5747/5770/5777/5894/5970/6194/6196/6198/6464/8835/9021/6654/6714/6772/6774/6777/7409/7410/7532/7534	49	ann_GO0006915.txt.txt
EGF/EGFR Signaling Pathway%WikiPathways_20190910%WP437%Homo sapiens	EGF/EGFR Signaling Pathway%WikiPathways_20190910%WP437%Homo sapiens	75/1559	164/12465	4.24675741833002e-26	1.63845826907198e-24	8.20242742487732e-25	25/207/382/9138/6790/9564/673/815/857/867/998/1072/1385/1399/1869/1956/2308/2697/3265/3635/83737/3717/3725/3845/5607/5594/1432/5598/5599/5601/4205/4208/4209/2475/4605/4690/8440/51079/4846/5058/5170/5295/5335/5359/5578/5579/5580/5584/5590/5728/5747/2185/5894/5899/5921/6093/6195/6196/6197/6198/30011/6464/6654/6655/10253/6714/10617/6772/6774/6777/6812/7291/7409/7410/10451	75	ann_GO0006915.txt.txt
B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	B Cell Receptor Signaling Pathway%WikiPathways_20190910%WP23%Homo sapiens	56/1559	98/12465	5.27583398068114e-26	1.98922922135227e-24	9.9584521788455e-25	207/1386/8915/604/673/695/815/84433/867/998/1385/1399/1871/2308/2534/2931/2932/3059/3265/3551/8517/3635/3725/8462/3932/4067/10892/5608/6885/5594/1432/5599/5601/4149/4208/4209/4609/4690/4790/4792/5170/5294/5295/5335/5579/5580/5777/5788/5894/5970/6195/6464/6654/6850/7409/7410	56	ann_GO0006915.txt.txt
TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway%WikiPathways_20190910%WP2036%Homo sapiens	35/1559	42/12465	1.99220617933722e-25	7.3446001144899e-24	3.67684368537326e-24	207/208/329/330/836/840/841/6347/6352/1499/8772/2932/3065/3551/3569/3725/6885/5594/1432/5595/5599/5601/4318/4790/4792/5894/5970/8737/7124/51330/8742/7185/7186/7187/7188	35	ann_GO0006915.txt.txt
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	43/1559	62/12465	3.45836966223024e-25	1.24726853687825e-23	6.24405872654384e-24	207/208/324/26060/369/8312/572/581/596/332/673/836/842/1499/54205/1630/2932/3725/3845/51176/5594/5595/5599/5601/4292/4436/2956/4609/5290/5291/5293/5294/5295/5894/387/4088/6934/7040/7042/7043/7046/7048/7157	43	ann_GO0006915.txt.txt
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	49/1559	80/12465	8.25940501553346e-25	2.91539423846171e-23	1.45950068471577e-23	29/148/11214/9138/9826/23365/27237/9828/23370/128272/9181/26084/50650/50649/7984/9459/8874/23229/695/1894/2245/221472/89846/121512/10672/2782/2792/6453/8997/4168/23263/10276/25791/84033/64857/57449/57580/5924/387/388/6093/6654/6655/7074/26230/7204/7409/7410/10451	49	ann_GO0006915.txt.txt
Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	Oncostatin M Signaling Pathway%WikiPathways_20190910%WP2374%Homo sapiens	44/1559	66/12465	1.22683117596959e-24	4.24023525194489e-23	2.12274078473685e-23	207/836/840/6347/3491/1027/1051/1385/1958/3091/3265/3572/3717/3718/3845/5594/1432/5595/5599/5601/2475/4790/4792/5295/5578/5579/5580/5581/5583/2185/5894/5970/6194/5054/6464/9021/6654/6714/6772/6774/6777/7078/7157/7422	44	ann_GO0006915.txt.txt
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	26/1559	26/12465	2.79445411013108e-24	9.46122320144379e-23	4.73646464638758e-23	26060/836/841/842/929/8837/1612/23604/1613/1630/8772/355/356/23643/9500/8737/148022/353376/7099/8797/8795/8743/8717/7186/90249/219699	26	ann_GO0006915.txt.txt
T-Cell antigen Receptor (TCR)  Signaling Pathway%WikiPathways_20190910%WP69%Homo sapiens	T-Cell antigen Receptor (TCR)  Signaling Pathway%WikiPathways_20190910%WP69%Homo sapiens	52/1559	91/12465	3.09135690994826e-24	1.02571222272083e-22	5.13490653041933e-23	207/1386/8915/84433/867/1234/940/916/917/998/1385/1399/355/2534/2625/3265/3551/8517/3605/3552/3553/3569/3708/3725/3932/10892/6885/5594/1432/5595/5599/5601/4690/4790/4792/5058/5170/5295/5335/5580/5588/2185/5894/5970/8767/6464/6654/7040/3604/7189/7409/10451	52	ann_GO0006915.txt.txt
Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	Leptin signaling pathway%WikiPathways_20190910%WP2034%Homo sapiens	47/1559	76/12465	4.13721906368797e-24	1.34581302483497e-22	6.73739079721323e-23	207/572/581/598/998/1385/2099/2308/2534/2931/2932/3265/3551/8517/3553/3717/3952/5594/1432/5595/5599/2475/8648/4790/4846/5295/5335/5562/5563/5728/5747/5770/5894/5970/387/6093/6194/6195/6198/6464/8835/9021/6654/6714/6772/6774/6777	47	ann_GO0006915.txt.txt
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	28/1559	30/12465	1.43268330821554e-23	4.57081078524919e-22	2.2882330570487e-22	207/208/572/27113/596/10018/637/90427/8655/1869/5599/5366/23368/5533/5534/2810/7027/7029/7157/7159/8626/7161/7529/7531/7532/7533/10971/7534	28	ann_GO0006915.txt.txt
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	49/1559	85/12465	3.80841962145021e-23	1.19210719848791e-21	5.96791078713846e-22	90/130399/650/652/653/654/655/353500/656/658/659/1311/1387/8454/2033/8200/392255/151449/3397/3399/3458/3624/3625/3626/83729/10637/7044/5594/5595/4609/4838/9241/5515/5516/5518/5519/387/6093/6198/4088/4091/7027/7040/7042/7043/7046/7048/7057/7124	49	ann_GO0006915.txt.txt
Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	Small cell lung cancer%WikiPathways_20190910%WP4658%Homo sapiens	53/1559	98/12465	3.93464253476658e-23	1.20880962318107e-21	6.05152623768194e-22	207/208/317/578/581/596/598/637/329/330/79444/112401/836/841/842/1019/1026/1027/1285/54205/1869/1870/1871/2272/1647/4616/10912/3551/8517/3655/3685/3688/4149/4609/4790/4792/5290/5291/5293/5295/5728/5743/5747/5915/5925/5970/7157/7185/7186/7187/9618/7188/7189	53	ann_GO0006915.txt.txt
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF	55/1559	105/12465	4.67404163898735e-23	1.40986092346909e-21	7.05802651322683e-22	207/208/558/9564/857/998/1495/1499/26999/1793/9844/63916/2324/2534/3265/3315/3685/3708/3791/3845/1432/2475/653361/4690/8440/10787/3071/4846/8829/5058/5062/5063/5170/5290/5291/5295/5335/5578/5579/5580/5590/5747/2185/5921/387/6093/6461/8877/6714/117145/57761/7409/7410/10451/7422	55	ann_GO0006915.txt.txt
Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	Regulation of toll-like receptor signaling pathway%WikiPathways_20190910%WP1449%Homo sapiens	66/1559	145/12465	5.73982432944597e-23	1.70042295759837e-21	8.51263420288133e-22	207/208/695/841/6348/6352/929/958/3627/1540/8772/3440/3456/3551/9641/8517/3592/3593/3553/3569/3654/3661/3663/3665/3725/23643/6416/5608/5609/6885/5594/1432/5595/5599/5601/4615/4790/4792/246330/5290/5291/5293/5294/5295/5347/5777/10616/5970/8737/54476/10193/23098/4091/8878/6772/6850/148022/353376/7097/7098/7099/7124/7128/7187/7189/10771	66	ann_GO0006915.txt.txt
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	38/1559	54/12465	9.13701937920547e-23	2.65935353510559e-21	1.33132193724711e-21	9447/351/596/598/329/330/64170/834/835/837/841/842/1540/3326/3551/8517/3654/83737/5608/6885/1432/4790/58484/22861/114548/10392/64127/5027/29108/5970/8767/6233/7128/7189/10628/7311/7314/7316	38	ann_GO0006915.txt.txt
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY	43/1559	68/12465	9.97506513697266e-23	2.85321259693753e-21	1.42837139620171e-21	317/472/581/27113/637/836/841/842/894/983/1019/1026/1029/1111/11200/54205/9538/355/1647/4616/10912/3479/3486/4193/4194/64065/55367/5366/5728/50484/5054/2810/51246/6477/55240/7057/8795/7157/63970/9540/7161/7249/64393	43	ann_GO0006915.txt.txt
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway%WikiPathways_20190910%WP3932%Homo sapiens	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway%WikiPathways_20190910%WP3932%Homo sapiens	104/1559	309/12465	1.11320386633787e-22	3.13017832924497e-21	1.56702560310541e-21	207/84335/208/284/51378/1386/468/572/842/1026/1027/1280/1311/1385/10488/90993/1436/54541/1942/1956/1969/2056/2149/2255/26281/26291/2249/2253/2260/2263/2261/2324/3169/2308/2309/2782/2792/2932/3082/3091/64344/3265/3326/7184/3456/3479/3480/3551/8517/3558/3559/3560/3570/3575/3630/8660/3676/3678/3655/3685/3688/3689/3717/3718/3791/4254/3845/1902/5594/5595/4193/2475/4803/4804/4846/5159/5170/23239/5290/5291/5293/5294/5295/10891/5515/5516/5518/5519/5521/5562/5563/5618/5728/5747/5894/6194/6198/6654/6794/8115/7010/7057/7249/7422	104	ann_GO0006915.txt.txt
AGE/RAGE pathway%WikiPathways_20190910%WP2324%Homo sapiens	AGE/RAGE pathway%WikiPathways_20190910%WP2324%Homo sapiens	42/1559	66/12465	2.18850108272163e-22	6.05120549372531e-21	3.02934623555678e-21	207/1386/836/841/842/998/54205/1956/2308/3091/3551/3625/3630/3717/3725/3958/5594/1432/5595/5599/5601/4318/4615/653361/4790/4792/4846/5578/5579/5580/5590/5894/5970/387/6093/6464/4088/6647/6714/6772/6774/6777	42	ann_GO0006915.txt.txt
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	43/1559	70/12465	5.32359124785432e-22	1.44784227544104e-20	7.2481682390976e-21	207/208/369/9459/572/598/673/675/842/998/1019/1029/1869/1870/1871/1956/3551/8517/3845/5594/5595/5599/5601/4790/5290/5291/5293/5294/5295/5894/5899/5925/5970/4088/6772/6774/7040/7042/7043/7046/7048/7157/7422	43	ann_GO0006915.txt.txt
Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	Spinal Cord Injury%WikiPathways_20190910%WP2431%Homo sapiens	58/1559	120/12465	5.87904299429222e-22	1.57311811734368e-20	7.87532244906038e-21	199/301/328/358/627/7832/836/6347/998/983/1019/1027/50515/1280/3627/1869/1956/1958/2309/1647/2668/2697/2902/3383/3458/3552/3553/3558/3565/3569/3952/3958/4099/5594/5595/4282/4318/4609/4804/50507/9423/8398/5578/5743/5803/5925/387/388/57142/57556/9353/6586/6662/7040/7099/7124/7157/7538	58	ann_GO0006915.txt.txt
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY	68/1559	160/12465	1.49230278050639e-21	3.92973065533349e-20	1.9672963973593e-20	207/208/472/6790/9212/580/672/983/1020/8851/1029/1111/11200/1457/1459/1616/8445/2033/3065/3066/204851/28996/3622/84289/133746/5608/1432/4193/4194/4361/2475/4683/26155/5170/5300/1263/5371/5457/5458/23368/10848/5515/5516/5518/5519/5562/5563/5883/117584/80196/6233/6446/6794/6881/6878/6880/51616/7157/7159/94241/8626/7161/22974/7311/7314/7316/7486/25946	68	ann_GO0006915.txt.txt
Chemokine signaling pathway%WikiPathways_20190910%WP3929%Homo sapiens	Chemokine signaling pathway%WikiPathways_20190910%WP3929%Homo sapiens	69/1559	165/12465	2.27056731963604e-21	5.88573622386904e-20	2.94650923551453e-20	207/208/408/409/9564/673/6363/6366/6348/6352/1236/998/1399/6376/1524/3627/6387/3579/2833/7852/9844/2309/2771/2773/2782/2792/2869/2932/3055/3265/3551/8517/3717/3718/3845/4067/5594/5595/653361/4790/4792/5058/5196/5290/5291/5293/5294/5295/57580/5579/5580/5590/5747/2185/5894/5970/6093/6464/399694/6654/6655/6772/6774/6777/7074/26230/7409/7410/10451	69	ann_GO0006915.txt.txt
Endometrial cancer%WikiPathways_20190910%WP4155%Homo sapiens	Endometrial cancer%WikiPathways_20190910%WP4155%Homo sapiens	40/1559	63/12465	2.50475961558762e-21	6.39291723424594e-20	3.20041350072653e-20	207/208/324/369/8312/572/578/581/673/842/1026/1495/1499/1956/2260/2263/2261/2309/1647/4616/10912/2932/3265/3611/3845/51176/5594/5595/4609/5170/5290/5291/5293/5295/5728/5894/6654/6655/6934/7157	40	ann_GO0006915.txt.txt
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	50/1559	95/12465	3.37058871105911e-21	8.4724343509804e-20	4.24145852157199e-20	351/1386/929/1385/8454/1848/3146/3551/8517/3654/3665/3725/23643/6416/5608/5609/6885/5594/1432/5595/5598/5599/5601/4205/4208/4615/4790/4792/10392/64127/246330/5515/5516/5518/5519/5970/8767/6233/6195/6196/6197/6285/148022/353376/7099/79155/7189/7311/7314/7316	50	ann_GO0006915.txt.txt
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	52/1559	102/12465	3.64768045079341e-21	9.0320923400989e-20	4.5216337402608e-20	207/208/841/6348/6352/929/958/3627/8772/3440/3456/3551/9641/8517/3592/3593/3553/3569/3654/3661/3663/3665/3725/23643/6416/5608/5609/6885/5594/1432/5595/5599/5601/4615/4790/4792/5290/5291/5293/5294/5295/5970/8737/6772/148022/353376/7097/7098/7099/7124/7187/7189	52	ann_GO0006915.txt.txt
Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	Toll-like Receptor Signaling Pathway%WikiPathways_20190910%WP75%Homo sapiens	52/1559	104/12465	1.14290840745709e-20	2.7883603646637e-19	1.3959051601914e-19	207/208/841/6348/6352/929/958/3627/8772/3440/3456/3551/9641/8517/3592/3593/3553/3569/3654/3661/3663/3665/3725/23643/6416/5608/5609/6885/5594/1432/5595/5599/5601/4615/4790/4792/5290/5291/5293/5294/5295/5970/8737/6772/148022/353376/7097/7098/7099/7124/7187/7189	52	ann_GO0006915.txt.txt
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	76/1559	199/12465	1.48759769462576e-20	3.57670228316541e-19	1.79056381549919e-19	87/88/89/81/207/208/572/9564/596/329/330/673/824/857/894/998/1280/1311/1399/1499/1793/1956/2316/2324/2534/2932/3082/3265/3479/3480/3611/3672/3676/3678/3655/3685/3688/3725/3791/5594/5595/5599/5601/5058/5062/5063/10298/57144/56924/5159/5170/5290/5291/5293/5294/5295/5499/5578/5579/5582/5728/5747/5894/387/6093/6464/399694/6654/6655/6714/7057/7409/7410/10451/7422/331	76	ann_GO0006915.txt.txt
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	46/1559	84/12465	1.51152321655199e-20	3.58231002322821e-19	1.79337115467597e-19	207/208/317/596/598/329/330/842/1019/1027/54205/1869/1870/1871/2272/3551/8517/3655/3685/3688/4149/4609/4790/4792/8554/51588/5290/5291/5293/5294/5295/5728/5743/5747/5915/5925/5970/6502/7157/7185/7186/7187/9618/7188/7189/331	46	ann_GO0006915.txt.txt
Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	Photodynamic therapy-induced AP-1 survival signaling.%WikiPathways_20190910%WP3611%Homo sapiens	35/1559	51/12465	1.69115191562195e-20	3.95157891269975e-19	1.9782340421434e-19	1386/578/581/596/598/10018/602/637/90427/1026/1029/8837/1956/355/356/3458/3558/3569/3725/6416/5608/5609/4217/1432/5599/4170/4780/5925/7124/7132/8743/7157/7186/7188/7189	35	ann_GO0006915.txt.txt
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER	36/1559	54/12465	2.17221065942274e-20	5.00513539441991e-19	2.50566405012361e-19	207/208/369/572/673/842/1019/1029/1869/1870/1871/1956/2272/2309/3265/3845/5594/5595/5170/5290/5291/5293/5294/5295/5335/5578/5579/5582/5894/5915/83593/5925/6654/6655/6789/7157	36	ann_GO0006915.txt.txt
Adipogenesis%WikiPathways_20190910%WP236%Homo sapiens	Adipogenesis%WikiPathways_20190910%WP236%Homo sapiens	59/1559	131/12465	2.21037142477548e-20	5.02329615575689e-19	2.51475566567824e-19	9370/183/196/650/651/652/1026/1051/1271/1385/1499/1649/1869/355/2303/2308/2487/1647/4616/2624/2625/2626/2662/3091/3399/3479/3569/3572/3630/8660/3952/4000/4205/4208/4209/4282/8648/2908/5467/5468/10891/5618/5740/5914/5925/5054/6424/4088/9021/6772/6774/6777/7040/7124/57761/7291/7471/7480/10269	59	ann_GO0006915.txt.txt
Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	Kit receptor signaling pathway%WikiPathways_20190910%WP304%Homo sapiens	38/1559	60/12465	2.86232547620307e-20	6.41702427705526e-19	3.21248193559633e-19	207/572/596/695/867/1399/2033/2309/2534/3265/3635/3717/4254/4067/5594/1432/5595/5599/4137/5295/5335/5578/5579/5777/5894/6194/6195/6197/6198/6464/6615/6591/6654/6714/6772/6774/6777/7409	38	ann_GO0006915.txt.txt
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	73/1559	189/12465	4.01878841036655e-20	8.88955996373081e-19	4.45027937653222e-19	207/208/408/409/9564/673/6363/6347/6366/6348/6352/1234/1236/998/1399/6376/1524/3627/6387/3579/2833/7852/9844/2309/2771/2773/2782/2792/2869/2931/2932/3055/3265/3551/8517/3717/3718/3845/4067/5594/5595/653361/4790/4792/5058/5196/5290/5291/5293/5294/5295/57580/5579/5580/5590/5747/2185/5894/5970/387/6093/6464/399694/6654/6655/6772/6774/6777/7074/26230/7409/7410/10451	73	ann_GO0006915.txt.txt
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway%WikiPathways_20190910%WP2018%Homo sapiens	36/1559	55/12465	5.53866595860181e-20	1.20903247701584e-18	6.05264188550807e-19	207/208/867/998/2274/3383/3551/8517/3725/4067/5608/5609/6885/5594/1432/5595/5599/5601/2475/4790/4792/5295/5335/5747/5970/6688/8878/6714/6772/6850/4982/7185/7186/7187/7188/7189	36	ann_GO0006915.txt.txt
Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20190910%WP4136%Homo sapiens	Fibrin Complement Receptor 3 Signaling Pathway%WikiPathways_20190910%WP4136%Homo sapiens	31/1559	42/12465	8.38981603199194e-20	1.80531377167404e-18	9.03773716475249e-19	207/6347/929/3627/2243/2244/2266/3456/3551/8517/3593/3569/3654/3661/3684/3689/23643/4615/4790/5290/83593/387/6714/6850/148022/353376/7098/7099/7124/7189/7305	31	ann_GO0006915.txt.txt
REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE	REACTOME_TOLL_LIKE_RECEPTOR_TLR1:TLR2_CASCADE	49/1559	97/12465	8.48791285054701e-20	1.80531377167404e-18	9.03773716475249e-19	351/1386/695/929/1385/8454/1848/3146/3551/8517/3654/3725/23643/6416/5608/5609/6885/5594/1432/5595/5598/5599/5601/4205/4208/4615/4790/4792/10392/64127/246330/5515/5516/5518/5519/5970/8767/6233/6195/6196/6197/6285/7097/7099/79155/7189/7311/7314/7316	49	ann_GO0006915.txt.txt
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	97/1559	302/12465	1.36255096428671e-19	2.8613570250021e-18	1.43244864866385e-18	192670/207/84335/208/1386/1822/572/685/815/817/842/8535/940/1026/1027/1385/1457/1459/1956/1958/2065/2066/2099/2255/26281/2249/2253/2260/2263/2261/2308/2309/10818/2534/2931/2932/3065/3066/8841/3082/8870/90865/3630/3654/8660/3708/3725/23028/4254/10542/3932/5594/5595/4193/2122/2475/4615/7101/5136/5153/5159/5170/23239/5290/5291/5293/5295/5335/5371/5468/5515/5516/5518/5519/5578/5580/5581/5582/5716/10197/5728/5978/6233/10670/6615/6591/6714/117145/7157/7189/57761/7249/7311/7314/7316/7409/331	97	ann_GO0006915.txt.txt
MET in type 1 papillary renal cell carcinoma%WikiPathways_20190910%WP4205%Homo sapiens	MET in type 1 papillary renal cell carcinoma%WikiPathways_20190910%WP4205%Homo sapiens	37/1559	59/12465	1.48100925221913e-19	3.04099622566554e-18	1.5223793801276e-18	207/208/238/369/572/673/867/998/1026/1399/3082/3265/3718/3725/3845/5594/5595/5599/5058/5062/5063/10298/57144/56924/106821730/5290/5291/5293/5295/5335/5747/5894/6135/6654/6655/6714/6774	37	ann_GO0006915.txt.txt
KEGG_GLIOMA	KEGG_GLIOMA	39/1559	65/12465	1.49280660378298e-19	3.04099622566554e-18	1.5223793801276e-18	207/208/369/673/815/817/1019/1026/1029/1869/1870/1871/1956/3265/3479/3480/3845/5594/5595/4193/2475/5159/5290/5291/5293/5294/5295/5335/5578/5579/5582/5728/5894/5925/6464/399694/6654/6655/7157	39	ann_GO0006915.txt.txt
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	38/1559	62/12465	1.52141462766871e-19	3.04099622566554e-18	1.5223793801276e-18	329/330/59082/84674/22900/64170/834/838/841/6347/6352/3326/7184/3551/8517/3553/3569/6885/5594/1432/5595/5599/5601/4671/4790/4792/58484/22861/114548/10392/64127/29108/5970/8767/7124/7128/7189/331	38	ann_GO0006915.txt.txt
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection%WikiPathways_20190910%WP3863%Homo sapiens	T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection%WikiPathways_20190910%WP3863%Homo sapiens	38/1559	62/12465	1.52141462766871e-19	3.04099622566554e-18	1.5223793801276e-18	207/8915/84433/867/940/959/1019/1437/1493/2534/2932/3458/3551/8517/3586/3558/3565/3725/3932/10892/5609/6885/5595/5601/4690/4790/4792/5058/5133/5163/5290/5335/5588/5777/5788/5894/6654/7124	38	ann_GO0006915.txt.txt
